"participant_code","mode_survey","pred_ps","inv_ps_paper","inv_ps_online","IPTW","PT"
47327306,0,0.0336172347358296,29.7466465596645,1.03478666626121,1.03478666626121,0.96638276526417
47344771,0,0.211987103277129,4.71726810046886,1.26901476379222,1.26901476379222,0.788012896722871
47353122,0,0.0679408245901938,14.7186909495404,1.07289325225549,1.07289325225549,0.932059175409806
47405812,0,0.24000177182154,4.16663590610314,1.31579254124943,1.31579254124943,0.75999822817846
47447435,0,0.172644416881622,5.79225217972542,1.20867015392694,1.20867015392694,0.827355583118378
47545727,1,0.921591771061148,1.08507913308359,12.753763393634,1.08507913308359,0.921591771061148
47681562,0,0.531988788599113,1.87973886185328,2.13670094997665,2.13670094997665,0.468011211400887
47747005,1,0.232904862631057,4.29359863380823,1.30361926609246,4.29359863380823,0.232904862631057
47790815,1,0.0815571589669459,12.2613393191551,1.08879938448343,12.2613393191551,0.0815571589669459
47837972,1,0.48916563899485,2.04429731011938,1.95758170619599,2.04429731011938,0.48916563899485
48021733,1,0.0499296390771178,20.0281840302404,1.05255362247973,20.0281840302404,0.0499296390771178
48064114,0,0.119025695642782,8.40154720037244,1.13510688683437,1.13510688683437,0.880974304357218
48112344,0,0.190636193875112,5.24559360776534,1.23553832335035,1.23553832335035,0.809363806124888
48245576,0,0.169755880292758,5.89081213726099,1.20446501970121,1.20446501970121,0.830244119707242
48264817,1,0.996713811866381,1.00329702277072,304.303941022031,1.00329702277072,0.996713811866381
48437164,0,0.0760237646205132,13.1537816496156,1.08227891769239,1.08227891769239,0.923976235379487
48451909,0,0.227025437411205,4.40479274658869,1.29370363320995,1.29370363320995,0.772974562588795
48478716,1,0.0789107227476532,12.6725489918256,1.08567109041053,12.6725489918256,0.0789107227476532
48566599,0,0.0727600867951983,13.7437988881838,1.07846953712736,1.07846953712736,0.927239913204802
48583070,0,0.058312802245342,17.1488928930676,1.06192374961068,1.06192374961068,0.941687197754658
48711852,1,0.189166379350364,5.28635164152429,1.23329863801011,5.28635164152429,0.189166379350364
48874542,0,0.0760237646205132,13.1537816496156,1.08227891769239,1.08227891769239,0.923976235379487
48885926,1,0.643719743480039,1.55347107204427,2.80677916247086,1.55347107204427,0.643719743480039
49036139,0,0.0809343501357755,12.3556932047073,1.08806155484946,1.08806155484946,0.919065649864225
49051874,0,0.524983064998486,1.90482334892628,2.10518810239221,2.10518810239221,0.475016935001514
49059689,0,0.162574236325698,6.15103612110236,1.19413569939905,1.19413569939905,0.837425763674302
49226652,0,0.715963648300673,1.39671895685414,3.52067611774768,3.52067611774768,0.284036351699327
49249560,1,0.280980383034648,3.55896731721905,1.39078263847729,3.55896731721905,0.280980383034648
49392448,0,0.120116209407469,8.32527104320873,1.13651371998407,1.13651371998407,0.879883790592531
49616996,0,0.133139156493959,7.51093837706094,1.15358769229381,1.15358769229381,0.866860843506041
49658715,0,0.147085438554562,6.79876954392768,1.17245037803704,1.17245037803704,0.852914561445438
49875021,0,0.110934883197043,9.01429713703127,1.12477700575629,1.12477700575629,0.889065116802957
49924420,0,0.0679408245901938,14.7186909495404,1.07289325225549,1.07289325225549,0.932059175409806
49995427,0,0.299711685983917,3.33653990406521,1.42798327486732,1.42798327486732,0.700288314016083
50008060,0,0.368457952063682,2.71401389059223,1.58342584356447,1.58342584356447,0.631542047936318
50042587,1,0.758884769623666,1.3177231116338,4.14739458158324,1.3177231116338,0.758884769623666
50074653,1,0.142781961835886,7.00368580976219,1.16656434591796,7.00368580976219,0.142781961835886
50084327,0,0.440929722166745,2.26793511466172,1.78868389118381,1.78868389118381,0.559070277833255
50139229,1,0.376473094262688,2.65623231843028,1.60378003065884,2.65623231843028,0.376473094262688
50322326,0,0.615833865323853,1.62381456478384,2.60304048102263,2.60304048102263,0.384166134676147
50386662,0,0.147415370739939,6.78355313276073,1.17290409148928,1.17290409148928,0.852584629260061
50440925,0,0.0563743224501646,17.7385723949766,1.05974225139416,1.05974225139416,0.943625677549835
50513512,0,0.78869214512578,1.26792184527275,4.73243174322718,4.73243174322718,0.21130785487422
50519942,1,0.652033571439847,1.53366336305623,2.87384045678743,1.53366336305623,0.652033571439847
50618404,0,0.218609390337265,4.57436891643688,1.27976966658407,1.27976966658407,0.781390609662735
50668489,1,0.208843661017722,4.78827078172672,1.26397268242377,4.78827078172672,0.208843661017722
50738539,1,0.661142686892035,1.51253280090097,2.95109463870825,1.51253280090097,0.661142686892035
50883182,1,0.883651200699446,1.1316682410531,8.594845894514,1.1316682410531,0.883651200699446
50895211,0,0.137031223853126,7.29760686565732,1.15879047729278,1.15879047729278,0.862968776146874
50919735,1,0.882251990229022,1.13346301405386,8.4927125472865,1.13346301405386,0.882251990229022
51017991,1,0.659699733012534,1.51584114705258,2.93858129719549,1.51584114705258,0.659699733012534
51105699,0,0.154227869091507,6.48391244650264,1.18235156191047,1.18235156191047,0.845772130908493
51267470,1,0.8523160850724,1.17327364520529,6.77121811464866,1.17327364520529,0.8523160850724
51273253,0,0.34397007109269,2.90722968083618,1.52432069930957,1.52432069930957,0.65602992890731
51480006,0,0.218609390337265,4.57436891643688,1.27976966658407,1.27976966658407,0.781390609662735
51570411,0,0.110934883197043,9.01429713703127,1.12477700575629,1.12477700575629,0.889065116802957
51580764,0,0.115911451013005,8.62727531456576,1.13110841798123,1.13110841798123,0.884088548986995
51621637,0,0.0679408245901938,14.7186909495404,1.07289325225549,1.07289325225549,0.932059175409806
51675219,0,0.0518813276219996,19.274757332462,1.05472028885569,1.05472028885569,0.948118672378001
51688983,1,0.873438769329068,1.14489994618415,7.90131381228481,1.14489994618415,0.873438769329068
51758126,1,0.306061867972239,3.26731326128711,1.44105065544949,3.26731326128711,0.306061867972239
51804787,0,0.120116209407469,8.32527104320873,1.13651371998407,1.13651371998407,0.879883790592531
51816850,0,0.128545120755545,7.77936956395031,1.14750634119691,1.14750634119691,0.871454879244455
51971408,0,0.0518813276219996,19.274757332462,1.05472028885569,1.05472028885569,0.948118672378001
51996739,0,0.24000177182154,4.16663590610314,1.31579254124943,1.31579254124943,0.75999822817846
52252915,0,0.273177998703488,3.66061690453124,1.37585268224708,1.37585268224708,0.726822001296512
52465278,0,0.123327666027874,8.10848070192123,1.14067703661765,1.14067703661765,0.876672333972126
52514473,0,0.500491853425937,1.99803451975264,2.00196935096779,2.00196935096779,0.499508146574063
52526919,1,0.394736852301073,2.53333326789889,1.65217394087476,2.53333326789889,0.394736852301073
52538370,0,0.342356609194104,2.92093090404759,1.52058093182472,1.52058093182472,0.657643390805896
52644438,0,0.595953565951224,1.67798307977881,2.47496306298122,2.47496306298122,0.404046434048776
52807309,0,0.309934159188303,3.22649172527138,1.44913708353356,1.44913708353356,0.690065840811697
52880532,1,0.450563155247043,2.21944468462296,1.82004539657261,2.21944468462296,0.450563155247043
53035837,0,0.365492286126802,2.73603585617964,1.57602496886246,1.57602496886246,0.634507713873198
53130951,0,0.0417026150333992,23.9793115899113,1.04351740460489,1.04351740460489,0.958297384966601
53193716,1,0.148188804769702,6.74814809090394,1.17396907389746,6.74814809090394,0.148188804769702
53326127,1,0.371553596620818,2.69140174955844,1.59122559159056,2.69140174955844,0.371553596620818
53329656,0,0.147798510396118,6.76596805556349,1.17343141522179,1.17343141522179,0.852201489603882
53475379,1,0.155319372601989,6.4383468929052,1.18387940668231,6.4383468929052,0.155319372601989
53478679,1,0.981772282800201,1.01856613546658,54.8615050935182,1.01856613546658,0.981772282800201
53506126,1,0.359466241799069,2.78190239783064,1.56119796528555,2.78190239783064,0.359466241799069
53631408,0,0.163713375057356,6.10823642020485,1.19576227835592,1.19576227835592,0.836286624942644
53689754,0,0.218609390337265,4.57436891643688,1.27976966658407,1.27976966658407,0.781390609662735
53802698,0,0.218609390337265,4.57436891643688,1.27976966658407,1.27976966658407,0.781390609662735
53811246,1,0.961113076735106,1.04046029984005,25.7155854987057,1.04046029984005,0.961113076735106
53894905,0,0.164554847233258,6.07700117507015,1.19696666703769,1.19696666703769,0.835445152766741
53976593,0,0.120116209407469,8.32527104320873,1.13651371998407,1.13651371998407,0.879883790592531
54066249,1,0.142781961835886,7.00368580976219,1.16656434591796,7.00368580976219,0.142781961835886
54148231,1,0.705791414638114,1.4168491983042,3.39894907815136,1.4168491983042,0.705791414638114
54164281,0,0.304278536484174,3.28646250095268,1.43735683379165,1.43735683379165,0.695721463515826
54263537,0,0.286102878722575,3.49524620117391,1.40076205687821,1.40076205687821,0.713897121277425
54279943,1,0.512682392420717,1.95052534431372,2.05204980170413,1.95052534431372,0.512682392420717
54352448,1,0.608199772856801,1.6441966022165,2.55232113388875,1.6441966022165,0.608199772856801
54378468,0,0.0518813276219996,19.274757332462,1.05472028885569,1.05472028885569,0.948118672378001
54470030,1,0.987395063511716,1.01276584920675,79.3339975119624,1.01276584920675,0.987395063511716
54550414,0,0.488696956174152,2.04625788510874,1.95578730084894,1.95578730084894,0.511303043825848
54643422,0,0.286545126306163,3.48985171337912,1.40163034393837,1.40163034393837,0.713454873693837
54775752,0,0.158256960510638,6.31883739440821,1.18801101177699,1.18801101177699,0.841743039489362
54787848,0,0.301275852537975,3.31921722758698,1.43117996369855,1.43117996369855,0.698724147462025
54970399,0,0.22246903678761,4.49500754999311,1.2861224148148,1.2861224148148,0.77753096321239
55157168,1,0.228627237901582,4.37393203530052,1.29639008419176,4.37393203530052,0.228627237901582
55212238,0,0.0679408245901938,14.7186909495404,1.07289325225549,1.07289325225549,0.932059175409806
55235710,1,0.389885222902442,2.56485740227765,1.6390358626572,2.56485740227765,0.389885222902442
55257573,1,0.462030144472285,2.16436094476512,1.85884021144468,2.16436094476512,0.462030144472285
55327162,1,0.298033955462594,3.35532237743799,1.42457033040537,3.35532237743799,0.298033955462594
55349938,0,0.0436947112818192,22.886064941596,1.04569117393504,1.04569117393504,0.956305288718181
55377154,1,0.261114048554124,3.8297441502567,1.35338883902606,3.8297441502567,0.261114048554124
55603182,1,0.374824704129927,2.6679137980547,1.59955136840184,2.6679137980547,0.374824704129927
55607039,1,0.0705442725928995,14.1754952350399,1.07589847532566,14.1754952350399,0.0705442725928995
55646398,1,0.278357485159213,3.59250263892859,1.3857276690809,3.59250263892859,0.278357485159213
55646506,1,0.988669319256314,1.01146053642305,88.2559506018431,1.01146053642305,0.988669319256314
55697547,0,0.0342172403429118,29.2250336373826,1.03542954147894,1.03542954147894,0.965782759657088
55774986,1,0.873058837562064,1.14539817590348,7.8776653750033,1.14539817590348,0.873058837562064
55787046,0,0.119025695642782,8.40154720037244,1.13510688683437,1.13510688683437,0.880974304357218
55816958,1,0.559802463659664,1.7863444070299,2.27170739825962,1.7863444070299,0.559802463659664
55860631,1,0.0695392225551056,14.380373597182,1.07473632875323,14.380373597182,0.0695392225551056
56046687,1,0.200682358173864,4.98299904934163,1.25106709482276,4.98299904934163,0.200682358173864
56107256,0,0.0679408245901938,14.7186909495404,1.07289325225549,1.07289325225549,0.932059175409806
56189352,0,0.0407160583016193,24.5603342197845,1.04244421962233,1.04244421962233,0.959283941698381
56216631,0,0.029692268193155,33.6788012789987,1.03060087765957,1.03060087765957,0.970307731806845
56268855,1,0.868355663112065,1.15160186370656,7.59622497738945,1.15160186370656,0.868355663112065
56299382,1,0.991119906945049,1.00895965563069,112.611432539264,1.00895965563069,0.991119906945049
56303770,1,0.100509815311294,9.94927706217399,1.11174086946383,9.94927706217399,0.100509815311294
56317255,1,0.637693941298943,1.56815038568982,2.76009737067387,1.56815038568982,0.637693941298943
56633857,1,0.324436635733392,3.08226596462971,1.48024604780871,3.08226596462971,0.324436635733392
56656760,0,0.580788728115437,1.72179650119043,2.38543204123425,2.38543204123425,0.419211271884563
56725452,0,0.0736358440631378,13.5803427355646,1.07948909032287,1.07948909032287,0.926364155936862
57065386,0,0.442173468249547,2.2615558639435,1.79267199224464,1.79267199224464,0.557826531750453
57128384,1,0.162574236325698,6.15103612110236,1.19413569939905,6.15103612110236,0.162574236325698
57197274,0,0.227025437411205,4.40479274658869,1.29370363320995,1.29370363320995,0.772974562588795
57300101,1,0.490392905315272,2.03918121400452,1.96229607167981,2.03918121400452,0.490392905315272
57387685,0,0.456454228829073,2.19080016536437,1.83977146551202,1.83977146551202,0.543545771170927
57440023,1,0.465220867442247,2.14951664893695,1.86993085391567,2.14951664893695,0.465220867442247
57443819,0,0.205057336569467,4.87668481766919,1.25795236059485,1.25795236059485,0.794942663430533
57487336,1,0.529509448511119,1.88854042701563,2.12544119501544,1.88854042701563,0.529509448511119
57552032,0,0.109647029814229,9.1201740867424,1.123150069114,1.123150069114,0.890352970185771
57555724,0,0.180473063765115,5.54099309413563,1.22021614639569,1.22021614639569,0.819526936234885
57646962,0,0.397062681283456,2.51849404927107,1.65854719712602,1.65854719712602,0.602937318716544
57697220,0,0.0542632883655749,18.4286656802467,1.05737673889364,1.05737673889364,0.945736711634425
57896969,0,0.283741173704213,3.52433870257565,1.39614335389291,1.39614335389291,0.716258826295787
57928253,0,0.341251735239285,2.93038802952549,1.51803056416891,1.51803056416891,0.658748264760715
57938188,0,0.0245530889771698,40.7280729903203,1.02517111766895,1.02517111766895,0.97544691102283
58163225,1,0.364957395818774,2.74004585591839,1.57469749811404,2.74004585591839,0.364957395818774
58408751,0,0.232612974262108,4.29898634490268,1.30312341290685,1.30312341290685,0.767387025737892
58439159,1,0.996995491759038,1.00301356251437,332.833169290947,1.00301356251437,0.996995491759038
58509536,0,0.25494017222317,3.92248891682954,1.34217409490978,1.34217409490978,0.74505982777683
58573950,0,0.051778519989371,19.3130278772989,1.05460593445826,1.05460593445826,0.948221480010629
58577813,1,0.993371005616117,1.006673231196,150.852443385881,1.006673231196,0.993371005616117
58753797,0,0.107347926312983,9.31550365569624,1.12025729786253,1.12025729786253,0.892652073687017
58784815,1,0.617783728864249,1.61868944304899,2.6163198050897,1.61868944304899,0.617783728864249
58971485,0,0.480880534010343,2.07951856911407,1.9263388593868,1.9263388593868,0.519119465989657
59035061,1,0.307001538258384,3.25731266909276,1.44300464605194,3.25731266909276,0.307001538258384
59108938,0,0.296333558499588,3.37457561358644,1.42112788250598,1.42112788250598,0.703666441500412
59199766,1,0.402426238433459,2.48492743388886,1.67343358145193,2.48492743388886,0.402426238433459
59235352,1,0.645836209067357,1.54838020222509,2.82355233821796,1.54838020222509,0.645836209067357
59379543,0,0.0342172403429118,29.2250336373826,1.03542954147894,1.03542954147894,0.965782759657088
59400976,0,0.203392650349271,4.91659850187691,1.25532359253081,1.25532359253081,0.796607349650729
59460120,0,0.0542632883655749,18.4286656802467,1.05737673889364,1.05737673889364,0.945736711634425
59544261,0,0.232710261406222,4.29718910527278,1.30328864013314,1.30328864013314,0.767289738593778
59720104,0,0.307001538258384,3.25731266909276,1.44300464605194,1.44300464605194,0.692998461741616
59741633,0,0.123327666027874,8.10848070192123,1.14067703661765,1.14067703661765,0.876672333972126
59783280,0,0.174574668854856,5.72820791561355,1.21149662152076,1.21149662152076,0.825425331145144
59824347,1,0.687725980815529,1.45406750347597,3.20231571813621,1.45406750347597,0.687725980815529
59861568,0,0.0499296390771178,20.0281840302404,1.05255362247973,1.05255362247973,0.950070360922882
60050415,0,0.396601786517285,2.52142081552731,1.65728034597279,1.65728034597279,0.603398213482715
60150356,0,0.240200561678742,4.16318760044141,1.31613679816539,1.31613679816539,0.759799438321259
60178680,0,0.2155591097644,4.63909876549858,1.27479331132223,1.27479331132223,0.7844408902356
60192001,0,0.0414373320276466,24.132827840673,1.04322861030599,1.04322861030599,0.958562667972353
60307151,1,0.992282178607637,1.0077778494452,129.570243876021,1.0077778494452,0.992282178607637
60332682,1,0.460583197014881,2.1711604037689,1.85385400392799,2.1711604037689,0.460583197014881
60430487,0,0.278357485159213,3.59250263892859,1.3857276690809,1.3857276690809,0.721642514840787
60492313,0,0.251164804896743,3.98144955226156,1.33540731864521,1.33540731864521,0.748835195103257
60588645,0,0.123327666027874,8.10848070192123,1.14067703661765,1.14067703661765,0.876672333972126
60638652,0,0.0839908338779546,11.9060611001086,1.09169213255096,1.09169213255096,0.916009166122045
60746278,0,0.530732772092125,1.88418739633892,2.13098196619926,2.13098196619926,0.469267227907875
60749242,0,0.39795755713944,2.51283078323252,1.66101246159419,1.66101246159419,0.60204244286056
60786097,0,0.322195609033903,3.10370461906194,1.47535190584214,1.47535190584214,0.677804390966097
60869355,1,0.822845535043829,1.2152949216,5.64479139855384,1.2152949216,0.822845535043829
60944735,0,0.0721991756090048,13.8505736605014,1.07781753767722,1.07781753767722,0.927800824390995
61051981,0,0.438857530296678,2.27864382166116,1.78207862350662,1.78207862350662,0.561142469703322
61143500,0,0.0760237646205132,13.1537816496156,1.08227891769239,1.08227891769239,0.923976235379487
61193493,0,0.339508223823177,2.94543675183792,1.51402339297603,1.51402339297603,0.660491776176823
61270511,1,0.68593130412906,1.4578719384585,3.18401678724113,1.4578719384585,0.68593130412906
61277462,0,0.171175888993689,5.84194424739846,1.2065286068788,1.2065286068788,0.828824111006311
61377782,0,0.207845860060408,4.81125772584241,1.26238057668456,1.26238057668456,0.792154139939591
61418435,1,0.967903661813068,1.03316067440721,31.1562021242397,1.03316067440721,0.967903661813068
61459785,0,0.286545126306163,3.48985171337912,1.40163034393837,1.40163034393837,0.713454873693837
61487886,1,0.971228202002413,1.02962413770344,34.7562568068869,1.02962413770344,0.971228202002413
61536246,0,0.1136537560251,8.79865333952672,1.12822726648607,1.12822726648607,0.8863462439749
61711545,0,0.289214254750094,3.45764423286842,1.40689371823067,1.40689371823067,0.710785745249906
61743700,0,0.908352973327001,1.10089362765812,10.9114287315403,10.9114287315403,0.091647026672999
61767959,1,0.351509779315763,2.84487106431737,1.54204330012082,2.84487106431737,0.351509779315763
61770335,1,0.303326973434611,3.29677241913856,1.43539359479729,3.29677241913856,0.303326973434611
61780253,1,0.652033571439847,1.53366336305623,2.87384045678743,1.53366336305623,0.652033571439847
61949230,1,0.869463377891654,1.15013469851356,7.66068543714876,1.15013469851356,0.869463377891654
61983185,0,0.215621659835781,4.63775300107424,1.27489496942335,1.27489496942335,0.78437834016422
62010218,0,0.09056444857373,11.0418604181737,1.09958314080827,1.09958314080827,0.90943555142627
62011974,0,0.126692477968138,7.89312843223017,1.14507201045672,1.14507201045672,0.873307522031862
62132019,1,0.758884769623666,1.3177231116338,4.14739458158324,1.3177231116338,0.758884769623666
62135461,0,0.251164804896743,3.98144955226156,1.33540731864521,1.33540731864521,0.748835195103257
62176309,0,0.0389043088053798,25.7040937291171,1.04047912103011,1.04047912103011,0.96109569119462
62310371,0,0.163713375057356,6.10823642020485,1.19576227835592,1.19576227835592,0.836286624942644
62323231,0,0.0499296390771178,20.0281840302404,1.05255362247973,1.05255362247973,0.950070360922882
62568804,0,0.456454228829073,2.19080016536437,1.83977146551202,1.83977146551202,0.543545771170927
62591993,0,0.0518813276219996,19.274757332462,1.05472028885569,1.05472028885569,0.948118672378001
62630853,0,0.232904862631057,4.29359863380823,1.30361926609246,1.30361926609246,0.767095137368943
62637506,0,0.120116209407469,8.32527104320873,1.13651371998407,1.13651371998407,0.879883790592531
62641559,1,0.984040685553327,1.01621814492121,62.6593331023988,1.01621814492121,0.984040685553327
62675382,0,0.064999734422779,15.3846782433861,1.06951841279173,1.06951841279173,0.935000265577221
62691603,0,0.0475142634175689,21.0463117403655,1.04988448812688,1.04988448812688,0.952485736582431
62705764,0,0.137244886991273,7.28624593543936,1.15907745421833,1.15907745421833,0.862755113008727
62754155,0,0.064999734422779,15.3846782433861,1.06951841279173,1.06951841279173,0.935000265577221
62826765,0,0.429791634709817,2.3267088496852,1.7537448779642,1.7537448779642,0.570208365290183
63008192,0,0.119025695642782,8.40154720037244,1.13510688683437,1.13510688683437,0.880974304357218
63271948,1,0.878866924066982,1.13782868898112,8.25538353003572,1.13782868898112,0.878866924066982
63322807,1,0.997885382788546,1.00211909829318,472.898827543644,1.00211909829318,0.997885382788546
63362095,0,0.232710261406222,4.29718910527278,1.30328864013314,1.30328864013314,0.767289738593778
63397236,1,0.639238254254741,1.56436194696429,2.77191252064214,1.56436194696429,0.639238254254741
63426566,1,0.214576166534224,4.66034982426859,1.27319793134795,4.66034982426859,0.214576166534224
63521733,0,0.595953565951224,1.67798307977881,2.47496306298122,2.47496306298122,0.404046434048776
63745362,0,0.303326973434611,3.29677241913856,1.43539359479729,1.43539359479729,0.696673026565389
63833365,1,0.715963648300673,1.39671895685414,3.52067611774768,1.39671895685414,0.715963648300673
63866678,0,0.227025437411205,4.40479274658869,1.29370363320995,1.29370363320995,0.772974562588795
64093003,1,0.360071453199895,2.77722655076699,1.56267446576715,2.77722655076699,0.360071453199895
64098064,0,0.0917228196109279,10.9024123357941,1.10098549384631,1.10098549384631,0.908277180389072
64268051,0,0.0417026150333992,23.9793115899113,1.04351740460489,1.04351740460489,0.958297384966601
64422886,0,0.177469439306621,5.63477297222007,1.21576029850735,1.21576029850735,0.822530560693379
64605820,0,0.484841272192867,2.06253068241725,1.94114929248444,1.94114929248444,0.515158727807133
64643736,0,0.240200561678742,4.16318760044141,1.31613679816539,1.31613679816539,0.759799438321259
64673278,0,0.548368192064979,1.82359227699608,2.21419302721892,2.21419302721892,0.451631807935021
64699726,0,0.0336172347358296,29.7466465596645,1.03478666626121,1.03478666626121,0.96638276526417
64734639,1,0.232710261406222,4.29718910527278,1.30328864013314,4.29718910527278,0.232710261406222
64804978,0,0.2990624275149,3.34378346457506,1.42666057471367,1.42666057471367,0.7009375724851
64914252,0,0.498964871593906,2.00414910333382,1.99586804059274,1.99586804059274,0.501035128406094
64996187,0,0.109647029814229,9.1201740867424,1.123150069114,1.123150069114,0.890352970185771
65046116,0,0.218528533226389,4.57606146545645,1.2796372516691,1.2796372516691,0.781471466773611
65119412,0,0.359107845698516,2.78467878654909,1.56032492095322,1.56032492095322,0.640892154301484
65126455,1,0.374824704129927,2.6679137980547,1.59955136840184,2.6679137980547,0.374824704129927
65147287,1,0.904933772868733,1.10505324254823,10.5189827152729,1.10505324254823,0.904933772868733
65326152,0,0.174574668854856,5.72820791561355,1.21149662152076,1.21149662152076,0.825425331145144
65576691,0,0.286545126306163,3.48985171337912,1.40163034393837,1.40163034393837,0.713454873693837
