participant_code,age_weights
88005481,10.6837606837607
88108809,16.4473684210526
88128462,20.0400801603206
88138203,15.3374233128834
88157888,12.970168612192
88255952,11.3636363636364
88320215,12.9032258064516
88325559,12.2399020807834
88326854,15.3374233128834
88405608,15.3374233128834
88413265,15.3374233128834
88449256,12.2399020807834
88500643,12.970168612192
88542764,10.6837606837607
88564173,16.4473684210526
88570943,18.9035916824197
88602520,12.970168612192
88683659,12.3762376237624
88700905,12.2399020807834
88729992,7.96178343949044
88869875,7.96178343949044
88871210,10.6837606837607
88995932,23.5294117647059
89070958,12.3762376237624
89181039,16.4473684210526
89202614,18.9035916824197
89300315,12.9032258064516
89306456,23.5294117647059
89542296,12.2399020807834
89609207,12.3762376237624
89781724,20.0400801603206
89788386,10.6837606837607
89881612,7.96178343949044
89989315,18.9035916824197
90000869,27.9329608938547
90218127,12.3762376237624
90291648,12.2399020807834
90311026,14.5348837209302
90340922,18.9035916824197
90415556,27.9329608938547
90496219,12.9032258064516
90532298,27.9329608938547
90607637,23.5294117647059
90667744,20.0400801603206
90670934,12.3762376237624
90714870,12.970168612192
90754638,7.96178343949044
90787499,7.96178343949044
91113229,12.970168612192
91196872,12.970168612192
91211292,15.3374233128834
91265091,7.96178343949044
91284267,16.4473684210526
91464655,23.5294117647059
91549678,23.5294117647059
91575539,20.0400801603206
91702300,12.9032258064516
91856194,12.2399020807834
91964417,23.5294117647059
92079058,27.9329608938547
92112639,15.3374233128834
92139480,23.5294117647059
92159577,16.4473684210526
92407597,20.0400801603206
92507447,10.6837606837607
92517207,12.970168612192
92574679,11.3636363636364
92606367,7.96178343949044
92618191,14.5348837209302
92644180,16.4473684210526
92719295,27.9329608938547
92769599,23.5294117647059
92885307,16.4473684210526
92900359,12.2399020807834
92903080,20.0400801603206
92990664,27.9329608938547
93113235,20.0400801603206
93127690,12.970168612192
93188586,10.6837606837607
93242677,20.0400801603206
93403811,16.4473684210526
93580543,7.96178343949044
93592898,10.6837606837607
93724430,23.5294117647059
93749739,10.6837606837607
93799182,16.4473684210526
93849161,10.6837606837607
93861947,14.5348837209302
93903925,11.3636363636364
93908272,10.6837606837607
93916891,10.6837606837607
93931754,12.3762376237624
93954677,7.96178343949044
94169942,11.3636363636364
94219601,11.3636363636364
94349633,12.9032258064516
94444357,27.9329608938547
94649167,12.970168612192
94899027,18.9035916824197
94917207,15.3374233128834
95067460,20.0400801603206
95096411,27.9329608938547
95096829,23.5294117647059
95195460,7.96178343949044
95291836,11.3636363636364
95329905,23.5294117647059
95443572,12.3762376237624
95499173,16.4473684210526
95569056,16.4473684210526
95576448,18.9035916824197
95587383,14.5348837209302
95759794,16.4473684210526
95819081,12.9032258064516
95953133,16.4473684210526
96129125,7.96178343949044
96188068,16.4473684210526
96308877,18.9035916824197
96317123,27.9329608938547
96350681,18.9035916824197
